generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
971         	1           	7.5         	0.2119      	0.2164      	0.2067      
972         	1           	7.45        	0.2101      	0.2151      	0.2044      
973         	1           	7.55        	0.2114      	0.2159      	0.2062      
974         	1           	7.6         	0.2091      	0.2149      	0.2025      
975         	1           	7.3         	0.2066      	0.2124      	0.2001      
976         	1           	7.4         	0.2101      	0.2151      	0.2044      
977         	1           	7.4         	0.2097      	0.2177      	0.2006      
978         	1           	7.5         	0.2086      	0.2138      	0.2026      
979         	1           	7.45        	0.2081      	0.2101      	0.2058      
980         	1           	7.5         	0.2116      	0.2125      	0.2106      
981         	1           	7.55        	0.2116      	0.2072      	0.2166      
982         	1           	7.55        	0.2147      	0.2097      	0.2204      
983         	1           	7.65        	0.2169      	0.212       	0.2225      
984         	1           	7.55        	0.2184      	0.2118      	0.2258      
985         	1           	7.6         	0.2201      	0.2163      	0.2244      
986         	1           	7.6         	0.2198      	0.2146      	0.2257      
987         	1           	7.55        	0.2212      	0.2145      	0.2288      
988         	1           	7.65        	0.2188      	0.2143      	0.2239      
989         	1           	7.75        	0.2192      	0.2152      	0.2237      
990         	1           	7.7         	0.2188      	0.2174      	0.2205      
991         	1           	7.85        	0.2169      	0.2138      	0.2204      
992         	1           	7.9         	0.2184      	0.2137      	0.2238      
993         	1           	7.85        	0.2221      	0.2163      	0.2288      
994         	1           	7.95        	0.2189      	0.2155      	0.2227      
995         	1           	7.9         	0.2209      	0.2145      	0.2281      
996         	1           	7.75        	0.2209      	0.2149      	0.2277      
997         	1           	7.85        	0.2196      	0.213       	0.2271      
998         	1           	7.85        	0.2221      	0.215       	0.2303      
999         	1           	7.85        	0.2184      	0.2112      	0.2267      
1000        	1           	7.9         	0.2174      	0.2107      	0.2251      
