generation  	alive.rpl   	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
663         	1           	11          	0.7391      	0.7392      
664         	1           	11          	0.7435      	0.7408      
665         	1           	11          	0.7467      	0.7434      
666         	1           	11          	0.7436      	0.7433      
667         	1           	11          	0.7447      	0.7423      
668         	1           	11          	0.7467      	0.7472      
669         	1           	11          	0.7483      	0.7502      
670         	1           	11          	0.7502      	0.748       
671         	1           	11          	0.7475      	0.7509      
672         	1           	11          	0.7602      	0.756       
673         	1           	11          	0.7591      	0.7526      
674         	1           	11          	0.7536      	0.751       
675         	1           	11          	0.7529      	0.7514      
676         	1           	11          	0.752       	0.7532      
677         	1           	11          	0.7509      	0.7545      
678         	1           	11          	0.7573      	0.7525      
679         	1           	11          	0.7495      	0.7524      
680         	1           	11          	0.7538      	0.751       
681         	1           	11          	0.7511      	0.7473      
682         	1           	11          	0.7449      	0.7454      
683         	1           	11          	0.7478      	0.7489      
684         	1           	11          	0.7514      	0.7516      
685         	1           	11          	0.7493      	0.7511      
686         	1           	11          	0.7512      	0.7523      
687         	1           	11          	0.7453      	0.7485      
688         	1           	11          	0.7539      	0.7533      
689         	1           	11          	0.7562      	0.7545      
690         	1           	11          	0.7583      	0.7542      
691         	1           	11          	0.7478      	0.7492      
692         	1           	11          	0.7483      	0.7494      
